action,blood glucose,reward,meal,risk,info
0,67.08886,-26.648326607953464,0.0,5.926535321687416,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([2.57482369e+03, 9.35910517e+03, 1.94176583e+02, 1.25026316e+02,
       1.08162255e+02, 1.16315280e+01, 2.43079734e+02, 2.65765928e+02,
       1.61428290e+02, 8.24387679e+00, 8.35550547e+01, 3.10523226e+02,
       1.36319381e+02]), 'time': datetime.datetime(2025, 1, 1, 15, 54), 'bg': 74.32474361092797, 'lbgi': 5.926535321687416, 'hbgi': 0.0, 'risk': 5.926535321687416}"
0,66.62557,-26.93413468012355,0.0,6.367419597444918,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([2.42203940e+03, 9.19895711e+03, 1.90946555e+02, 1.23721110e+02,
       1.07878661e+02, 1.13473702e+01, 2.35626518e+02, 2.66551388e+02,
       1.63428055e+02, 8.04469703e+00, 7.86655839e+01, 3.03556526e+02,
       1.34296232e+02]), 'time': datetime.datetime(2025, 1, 1, 15, 57), 'bg': 73.2029015431607, 'lbgi': 6.367419597444918, 'hbgi': 0.0, 'risk': 6.367419597444918}"
0,66.13699,-27.1973191818658,0.0,6.800990390994144,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([2.27832098e+03, 9.03519455e+03, 1.87636231e+02, 1.22496777e+02,
       1.07713746e+02, 1.10658208e+01, 2.28154503e+02, 2.67177580e+02,
       1.65403104e+02, 7.84715775e+00, 7.40622349e+01, 2.96601315e+02,
       1.32401535e+02]), 'time': datetime.datetime(2025, 1, 1, 16, 0), 'bg': 72.15234500796723, 'lbgi': 6.800990390994144, 'hbgi': 0.0, 'risk': 6.800990390994144}"
0,66.47803,-26.57485289798109,0.0,7.225965193234652,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([2.14313049e+03, 8.86846064e+03, 1.84260161e+02, 1.21347229e+02,
       1.07656605e+02, 1.07872228e+01, 2.20680808e+02, 2.67648966e+02,
       1.67350911e+02, 7.65151709e+00, 6.97282645e+01, 2.89670931e+02,
       1.30626708e+02]), 'time': datetime.datetime(2025, 1, 1, 16, 3), 'bg': 71.16833939482464, 'lbgi': 7.225965193234652, 'hbgi': 0.0, 'risk': 7.225965193234652}"
0,67.405594,-25.80461530443346,0.0,7.641307043743339,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([2.01596191e+03, 8.69934428e+03, 1.80832056e+02, 1.20267190e+02,
       1.07697625e+02, 1.05118818e+01, 2.13220995e+02, 2.67970085e+02,
       1.69269085e+02, 7.45800556e+00, 6.56479092e+01, 2.82777434e+02,
       1.28963663e+02]), 'time': datetime.datetime(2025, 1, 1, 16, 6), 'bg': 70.24640575146395, 'lbgi': 7.641307043743339, 'hbgi': 0.0, 'risk': 7.641307043743339}"
0,68.67686,-25.01786144566977,0.0,8.046185748329153,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.89633922e+03, 8.52838318e+03, 1.77364896e+02, 1.19252125e+02,
       1.07828356e+02, 1.02400685e+01, 2.05789179e+02, 2.68145539e+02,
       1.71155366e+02, 7.26682809e+00, 6.18063279e+01, 2.75931702e+02,
       1.27404851e+02]), 'time': datetime.datetime(2025, 1, 1, 16, 9), 'bg': 69.38235077041121, 'lbgi': 8.046185748329153, 'hbgi': 0.0, 'risk': 8.046185748329153}"
0,70.04929,-24.319350695053387,0.0,8.439940415903033,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.78381468e+03, 8.35606661e+03, 1.73871054e+02, 1.18298171e+02,
       1.08041395e+02, 9.97202146e+00, 1.98398132e+02, 2.68179970e+02,
       1.73007626e+02, 7.07816597e+00, 5.81895481e+01, 2.69143515e+02,
       1.25943294e+02]), 'time': datetime.datetime(2025, 1, 1, 16, 12), 'bg': 68.57228519834794, 'lbgi': 8.439940415903033, 'hbgi': 0.0, 'risk': 8.439940415903033}"
0,71.280685,-23.80383432796569,0.0,8.822044250534775,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.67796710e+03, 8.18283784e+03, 1.70362435e+02, 1.17402080e+02,
       1.08330285e+02, 9.70794951e+00, 1.91059371e+02, 2.68078046e+02,
       1.74823867e+02, 6.89217865e+00, 5.47844148e+01, 2.62421635e+02,
       1.24572591e+02]), 'time': datetime.datetime(2025, 1, 1, 16, 15), 'bg': 67.81263316356741, 'lbgi': 8.822044250534775, 'hbgi': 0.0, 'risk': 8.822044250534775}"
0,72.12914,-23.569727596627594,0.0,9.192072156189457,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.57840027e+03, 8.00909620e+03, 1.66850619e+02, 1.16561163e+02,
       1.08689423e+02, 9.44803414e+00, 1.83783259e+02, 2.67844445e+02,
       1.76602219e+02, 6.70900540e+00, 5.15785430e+01, 2.55773883e+02,
       1.23286928e+02]), 'time': datetime.datetime(2025, 1, 1, 16, 18), 'bg': 67.10013458278931, 'lbgi': 9.192072156189457, 'hbgi': 0.0, 'risk': 9.192072156189457}"
0,72.35307,-23.729229532625446,0.0,9.549671406308747,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.48474152e+03, 7.83519883e+03, 1.63347018e+02, 1.15773249e+02,
       1.09113982e+02, 9.19243154e+00, 1.76579078e+02, 2.67483842e+02,
       1.78340936e+02, 6.52876689e+00, 4.85602722e+01, 2.49207210e+02,
       1.22081060e+02]), 'time': datetime.datetime(2025, 1, 1, 16, 21), 'bg': 66.43184249947413, 'lbgi': 9.549671406308747, 'hbgi': 0.0, 'risk': 9.549671406308747}"
0,71.7112,-24.41705133263961,0.0,9.89453539603104,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.39664027e+03, 7.66146206e+03, 1.59863040e+02, 1.15036646e+02,
       1.09599843e+02, 8.94127466e+00, 1.69455114e+02, 2.67000895e+02,
       1.80038394e+02, 6.35156662e+00, 4.57186244e+01, 2.42727760e+02,
       1.20950307e+02]), 'time': datetime.datetime(2025, 1, 1, 16, 24), 'bg': 65.80511692297506, 'lbgi': 9.89453539603104, 'hbgi': 0.0, 'risk': 9.89453539603104}"
0,70.010735,-25.755637253697408,0.0,10.226380326174535,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.31376675e+03, 7.48816241e+03, 1.56410256e+02, 1.14350117e+02,
       1.10143540e+02, 8.69467502e+00, 1.62418730e+02, 2.66400239e+02,
       1.81693089e+02, 6.17749233e+00, 4.30432641e+01, 2.36340931e+02,
       1.19890533e+02]), 'time': datetime.datetime(2025, 1, 1, 16, 27), 'bg': 65.21761648094851, 'lbgi': 10.226380326174535, 'hbgi': 0.0, 'risk': 10.226380326174535}"
0,67.34824,-27.637580027114254,0.0,10.544924558484984,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.23581076e+03, 7.31553724e+03, 1.53000569e+02, 1.13712849e+02,
       1.10742216e+02, 8.45272449e+00, 1.55476434e+02, 2.65686467e+02,
       1.83303636e+02, 6.00661719e+00, 4.05244604e+01, 2.30051435e+02,
       1.18898128e+02]), 'time': datetime.datetime(2025, 1, 1, 16, 30), 'bg': 64.66728896436345, 'lbgi': 10.544924558484984, 'hbgi': 0.0, 'risk': 10.544924558484984}"
0,64.25421,-29.599993846712938,0.0,10.849870324324636,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.16248050e+03, 7.14378509e+03, 1.49646381e+02, 1.13124450e+02,
       1.11393587e+02, 8.21549689e+00, 1.48633943e+02, 2.64864131e+02,
       1.84868760e+02, 5.83900109e+00, 3.81530519e+01, 2.23863352e+02,
       1.17969993e+02]), 'time': datetime.datetime(2025, 1, 1, 16, 33), 'bg': 64.15236163178731, 'lbgi': 10.849870324324636, 'hbgi': 0.0, 'risk': 10.849870324324636}"
0,61.355736,-31.161837840226394,0.0,11.140887458032807,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.09350150e+03, 6.97306565e+03, 1.46360740e+02, 1.12584931e+02,
       1.12095915e+02, 7.98304946e+00, 1.41896246e+02, 2.63937727e+02,
       1.86387300e+02, 5.67469164e+00, 3.59204134e+01, 2.17780174e+02,
       1.17103520e+02]), 'time': datetime.datetime(2025, 1, 1, 16, 36), 'bg': 63.67133194277582, 'lbgi': 11.140887458032807, 'hbgi': 0.0, 'risk': 11.140887458032807}"
0,59.280197,-31.82443935572558,0.0,11.41759885712418,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.02861556e+03, 6.80349951e+03, 1.43157480e+02, 1.12094711e+02,
       1.12847994e+02, 7.75542434e+00, 1.35267657e+02, 2.62911692e+02,
       1.87858201e+02, 5.51372524e+00, 3.38184243e+01, 2.11804857e+02,
       1.16296580e+02]), 'time': datetime.datetime(2025, 1, 1, 16, 39), 'bg': 63.22295920347496, 'lbgi': 11.41759885712418, 'hbgi': 0.0, 'risk': 11.41759885712418}"
0,58.579906,-31.23418674939095,0.0,11.679567441553385,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([9.67579807e+02, 6.63516764e+03, 1.40051307e+02, 1.11654614e+02,
       1.13649140e+02, 7.53264978e+00, 1.28751870e+02, 2.61790395e+02,
       1.89280511e+02, 5.35612805e+00, 3.18394393e+01, 2.05939863e+02,
       1.15547510e+02]), 'time': datetime.datetime(2025, 1, 1, 16, 42), 'bg': 62.806257424202414, 'lbgi': 11.679567441553385, 'hbgi': 0.0, 'risk': 11.679567441553385}"
0,59.355507,-29.742668771877675,0.0,11.926284492579494,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([9.10165779e+02, 6.46811076e+03, 1.37057842e+02, 1.11265870e+02,
       1.14499185e+02, 7.31474143e+00, 1.22352007e+02, 2.60578132e+02,
       1.90653382e+02, 5.20191683e+00, 2.99762605e+01, 2.00187199e+02,
       1.14855102e+02]), 'time': datetime.datetime(2025, 1, 1, 16, 45), 'bg': 62.42048950089291, 'lbgi': 11.926284492579494, 'hbgi': 0.0, 'risk': 11.926284492579494}"
0,61.03002,-28.29722639699949,0.0,12.157159399276125,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([8.56158571e+02, 6.30232882e+03, 1.34193580e+02, 1.10930123e+02,
       1.15398484e+02, 7.10170341e+00, 1.16070664e+02, 2.59279125e+02,
       1.91976061e+02, 5.05109983e+00, 2.82221111e+01, 1.94548456e+02,
       1.14218597e+02]), 'time': datetime.datetime(2025, 1, 1, 16, 48), 'bg': 62.06516263056726, 'lbgi': 12.157159399276125, 'hbgi': 0.0, 'risk': 12.157159399276125}"
0,62.876076,-27.34724786471726,0.0,12.371511030023992,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([8.05356031e+02, 6.13778058e+03, 1.31475738e+02, 1.10649423e+02,
       1.16347921e+02, 6.89352940e+00, 1.09909955e+02, 2.57897511e+02,
       1.93247890e+02, 4.90367748e+00, 2.65706109e+01, 1.89024842e+02,
       1.13637676e+02]), 'time': datetime.datetime(2025, 1, 1, 16, 51), 'bg': 61.740024644486944, 'lbgi': 12.371511030023992, 'hbgi': 0.0, 'risk': 12.371511030023992}"
0,64.166534,-27.122771852045993,0.0,12.568561181090388,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([7.57568000e+02, 5.97438372e+03, 1.28921953e+02, 1.10426221e+02,
       1.17348913e+02, 6.69020360e+00, 1.03871549e+02, 2.56437345e+02,
       1.94468301e+02, 4.75964317e+00, 2.50157531e+01, 1.83617216e+02,
       1.13112457e+02]), 'time': datetime.datetime(2025, 1, 1, 16, 54), 'bg': 61.44506067863499, 'lbgi': 12.568561181090388, 'hbgi': 0.0, 'risk': 12.568561181090388}"
0,64.24727,-27.82813474584597,0.0,12.747430838390848,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([7.12615604e+02, 5.81201573e+03, 1.26549775e+02, 1.10263343e+02,
       1.18403416e+02, 6.49170161e+00, 9.79567121e+01, 2.54902593e+02,
       1.95636815e+02, 4.61898389e+00, 2.35518825e+01, 1.78326120e+02,
       1.12643483e+02]), 'time': datetime.datetime(2025, 1, 1, 16, 57), 'bg': 61.18048928525228, 'lbgi': 12.747430838390848, 'hbgi': 0.0, 'risk': 12.747430838390848}"
0,62.901073,-29.375854279404102,0.0,12.90714032340692,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([6.70330583e+02, 5.65051615e+03, 1.24375897e+02, 1.10163949e+02,
       1.19513924e+02, 6.29799130e+00, 9.21663358e+01, 2.53297132e+02,
       1.96753036e+02, 4.48168082e+00, 2.21736745e+01, 1.73151803e+02,
       1.12231716e+02]), 'time': datetime.datetime(2025, 1, 1, 17, 0), 'bg': 60.94675670658721, 'lbgi': 12.90714032340692, 'hbgi': 0.0, 'risk': 12.90714032340692}"
0,60.565968,-31.268238221868458,0.0,13.046614775502217,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([6.30554661e+02, 5.48969048e+03, 1.22415047e+02, 1.10131454e+02,
       1.20683450e+02, 6.10903358e+00, 8.65009739e+01, 2.51624746e+02,
       1.97816648e+02, 4.34770994e+00, 2.08761165e+01, 1.68094250e+02,
       1.11878511e+02]), 'time': datetime.datetime(2025, 1, 1, 17, 3), 'bg': 60.744527570985966, 'lbgi': 13.046614775502217, 'hbgi': 0.0, 'risk': 13.046614775502217}"
0,57.825737,-33.116037047582914,0.0,13.164696832420494,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([5.93138953e+02, 5.32931678e+03, 1.20678478e+02, 1.10169418e+02,
       1.21915496e+02, 5.92478310e+00, 8.09608708e+01, 2.49889124e+02,
       1.98827414e+02, 4.21704255e+00, 1.96544888e+01, 1.63153207e+02,
       1.11585585e+02]), 'time': datetime.datetime(2025, 1, 1, 17, 6), 'bg': 60.574669730633545, 'lbgi': 13.164696832420494, 'hbgi': 0.0, 'risk': 13.164696832420494}"
0,55.26437,-34.49174104179402,0.0,13.260168764352944,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([5.57943410e+02, 5.16915540e+03, 1.19171993e+02, 1.10281379e+02,
       1.23213983e+02, 5.74518895e+00, 7.55459893e+01, 2.48093863e+02,
       1.99785170e+02, 4.08964572e+00, 1.85043484e+01, 1.58328200e+02,
       1.11354968e+02]), 'time': datetime.datetime(2025, 1, 1, 17, 9), 'bg': 60.43823036319867, 'lbgi': 13.260168764352944, 'hbgi': 0.0, 'risk': 13.260168764352944}"
0,53.41784,-34.97394324824771,0.0,13.331786605330034,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([5.24836292e+02, 5.00896285e+03, 1.17893506e+02, 1.10470628e+02,
       1.24583149e+02, 5.57019525e+00, 7.02560367e+01, 2.46242460e+02,
       2.00689823e+02, 3.96548279e+00, 1.74215118e+01, 1.53618561e+02,
       1.11188928e+02]), 'time': datetime.datetime(2025, 1, 1, 17, 12), 'bg': 60.336399879214824, 'lbgi': 13.331786605330034, 'hbgi': 0.0, 'risk': 13.331786605330034}"
0,52.53331,-34.58830517788822,0.0,13.378328850171755,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([4.93693677e+02, 4.84851036e+03, 1.16830230e+02, 1.10739902e+02,
       1.26027394e+02, 5.39974174e+00, 6.50904888e+01, 2.44338320e+02,
       2.01541347e+02, 3.84451379e+00, 1.64020406e+01, 1.49023442e+02,
       1.11089861e+02]), 'time': datetime.datetime(2025, 1, 1, 17, 15), 'bg': 60.27045977123434, 'lbgi': 13.378328850171755, 'hbgi': 0.0, 'risk': 13.378328850171755}"
0,52.424603,-33.895051886991865,0.0,13.398661795968106,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([4.64398995e+02, 4.68760714e+03, 1.15955777e+02, 1.11091020e+02,
       1.27551055e+02, 5.23376427e+00, 6.00486121e+01, 2.42384748e+02,
       2.02339783e+02, 3.72669579e+00, 1.54422267e+01, 1.44541839e+02,
       1.11060146e+02]), 'time': datetime.datetime(2025, 1, 1, 17, 18), 'bg': 60.241710594112185, 'lbgi': 13.398661795968106, 'hbgi': 0.0, 'risk': 13.398661795968106}"
0,52.809193,-33.21786199612828,0.0,13.391822265037916,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([4.36842594e+02, 4.52612784e+03, 1.15227683e+02, 1.11524455e+02,
       1.29158121e+02, 5.07219536e+00, 5.51294848e+01, 2.40384954e+02,
       2.03085230e+02, 3.61198328e+00, 1.45385792e+01, 1.40172601e+02,
       1.11101959e+02]), 'time': datetime.datetime(2025, 1, 1, 17, 21), 'bg': 60.251377214220454, 'lbgi': 13.391822265037916, 'hbgi': 0.0, 'risk': 13.391822265037916}"
0,53.404392,-32.72578386792689,0.0,13.357115888918784,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([4.10921329e+02, 4.36404178e+03, 1.14586171e+02, 1.12038895e+02,
       1.30851875e+02, 4.91496457e+00, 5.03320158e+01, 2.38342051e+02,
       2.03777849e+02, 3.50032852e+00, 1.36878113e+01, 1.35914455e+02,
       1.11217035e+02]), 'time': datetime.datetime(2025, 1, 1, 17, 24), 'bg': 60.300490856739955, 'lbgi': 13.357115888918784, 'hbgi': 0.0, 'risk': 13.357115888918784}"
0,53.95138,-32.5114595816667,0.0,13.29422515369111,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([3.86538173e+02, 4.20144038e+03, 1.13955143e+02, 1.12630861e+02,
       1.32634486e+02, 4.76199897e+00, 4.56549622e+01, 2.36259056e+02,
       2.04417853e+02, 3.39168181e+00, 1.28868286e+01, 1.31766012e+02,
       1.11406413e+02]), 'time': datetime.datetime(2025, 1, 1, 17, 27), 'bg': 60.38975179601644, 'lbgi': 13.29422515369111, 'hbgi': 0.0, 'risk': 13.29422515369111}"
0,54.33576,-32.47891247003213,0.0,13.203316269999462,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([3.63601860e+02, 4.03855724e+03, 1.13246291e+02, 1.13294482e+02,
       1.34506588e+02, 4.61322348e+00, 4.10969466e+01, 2.34138889e+02,
       2.05005509e+02, 3.28599179e+00, 1.21327178e+01, 1.27725783e+02,
       1.11670161e+02]), 'time': datetime.datetime(2025, 1, 1, 17, 30), 'bg': 60.51938281493686, 'lbgi': 13.203316269999462, 'hbgi': 0.0, 'risk': 13.203316269999462}"
0,54.659843,-32.37678742859458,0.0,13.085128728992224,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([3.42026536e+02, 3.87577532e+03, 1.12366627e+02, 1.14021521e+02,
       1.36466909e+02, 4.46856127e+00, 3.66564712e+01, 2.31984379e+02,
       2.05541135e+02, 3.18320572e+00, 1.14227360e+01, 1.23792195e+02,
       1.12007133e+02]), 'time': datetime.datetime(2025, 1, 1, 17, 33), 'bg': 60.688990890697156, 'lbgi': 13.085128728992224, 'hbgi': 0.0, 'risk': 13.085128728992224}"
0,55.073555,-32.094722053171424,0.0,12.94102817984039,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([3.21731444e+02, 3.71361657e+03, 1.11228710e+02, 1.14801740e+02,
       1.38512013e+02, 4.32793403e+00, 3.23319330e+01, 2.29798259e+02,
       2.06025095e+02, 3.08326966e+00, 1.07543008e+01, 1.19963595e+02,
       1.12414806e+02]), 'time': datetime.datetime(2025, 1, 1, 17, 36), 'bg': 60.897460720303826, 'lbgi': 12.94102817984039, 'hbgi': 0.0, 'risk': 12.94102817984039}"
0,55.726048,-31.568947303682403,0.0,12.773004496229186,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([3.02640618e+02, 3.55271311e+03, 1.09761586e+02, 1.15623607e+02,
       1.40636242e+02, 4.19126230e+00, 2.81216361e+01, 2.27583170e+02,
       2.06457797e+02, 2.98612875e+00, 1.01249812e+01, 1.16238267e+02,
       1.12889225e+02]), 'time': datetime.datetime(2025, 1, 1, 17, 39), 'bg': 61.14290546619941, 'lbgi': 12.773004496229186, 'hbgi': 0.0, 'risk': 12.773004496229186}"
0,56.74589,-30.770488163277978,0.0,12.583604213342944,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([2.84682598e+02, 3.39376359e+03, 1.07919816e+02, 1.16475249e+02,
       1.42831897e+02, 4.05846572e+00, 2.40238039e+01, 2.25341662e+02,
       2.06839691e+02, 2.89172737e+00, 9.53248798e+00, 1.12614439e+02,
       1.13425114e+02]), 'time': datetime.datetime(2025, 1, 1, 17, 42), 'bg': 61.42269465348235, 'lbgi': 12.583604213342944, 'hbgi': 0.0, 'risk': 12.583604213342944}"
0,58.141933,-29.815525176408478,0.0,12.375799159759342,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([2.67790168e+02, 3.23748218e+03, 1.05688227e+02, 1.17345482e+02,
       1.45089657e+02, 3.92946331e+00, 2.00365902e+01, 2.23076194e+02,
       2.07171266e+02, 2.80000933e+00, 8.97466629e+00, 1.09090289e+02,
       1.14016126e+02]), 'time': datetime.datetime(2025, 1, 1, 17, 45), 'bg': 61.733566055916924, 'lbgi': 12.375799159759342, 'hbgi': 0.0, 'risk': 12.375799159759342}"
